!Series_title	"Amyotrophic lateral sclerosis"
!Series_geo_accession	"GSE833"
!Series_status	"Public on Nov 14 2003"
!Series_submission_date	"Nov 11 2003"
!Series_last_update_date	"Jul 08 2016"
!Series_pubmed_id	"14645737"
!Series_summary	"Identification of amyotrophic lateral sclerosis (ALS) associated genes. Post mortem spinal cord grey matter from sporadic and familial ALS patients compared with controls."
!Series_summary	"Keywords: other"
!Series_type	"Expression profiling by array"
!Series_contributor	"Fernando,,Dangond"
!Series_contributor	"Robert,H,Brown"
!Series_contributor	"Steven,R,Gullans"
!Series_sample_id	"GSM6826 GSM6827 GSM6828 GSM6829 GSM6830 GSM6831 GSM6832 GSM6833 GSM6834 GSM6835 GSM6836 "
!Series_contact_name	"Fernando,,Dangond"
!Series_contact_email	"fdangond@rics.bwh.harvard.edu"
!Series_contact_phone	"617-768-8597"
!Series_contact_department	" "
!Series_contact_institute	"Brigham and Women's Hospital Laboratories"
!Series_contact_address	" "
!Series_contact_city	"Cambridge"
!Series_contact_state	"MA"
!Series_contact_zip/postal_code	"02139"
!Series_contact_country	"USA"
!Series_platform_id	"GPL80"
!Series_platform_taxid	"9606"
!Series_sample_taxid	"9606"
!Series_relation	"BioProject: https://www.ncbi.nlm.nih.gov/bioproject/PRJNA87835"

!Sample_title	"Control gray matter 1"	"ALS gray matter 6 Sporadic"	"ALS gray matter 7 Sporadic"	"Control gray matter 2"	"Control gray matter 3"	"Control gray matter 4"	"ALS gray matter 1 Familial"	"ALS gray matter 2 Familial"	"ALS gray matter 3 Sporadic"	"ALS gray matter 4 Sporadic"	"ALS gray matter 5 Sporadic"
!Sample_geo_accession	"GSM6826"	"GSM6827"	"GSM6828"	"GSM6829"	"GSM6830"	"GSM6831"	"GSM6832"	"GSM6833"	"GSM6834"	"GSM6835"	"GSM6836"
!Sample_status	"Public on Nov 08 2003"	"Public on Nov 08 2003"	"Public on Nov 08 2003"	"Public on Nov 08 2003"	"Public on Nov 08 2003"	"Public on Nov 08 2003"	"Public on Nov 08 2003"	"Public on Nov 08 2003"	"Public on Nov 08 2003"	"Public on Nov 08 2003"	"Public on Nov 08 2003"
!Sample_submission_date	"Jun 11 2003"	"Jun 11 2003"	"Jun 11 2003"	"Jun 11 2003"	"Jun 11 2003"	"Jun 11 2003"	"Jun 11 2003"	"Jun 11 2003"	"Jun 11 2003"	"Jun 11 2003"	"Jun 11 2003"
!Sample_last_update_date	"May 28 2005"	"May 28 2005"	"May 28 2005"	"May 28 2005"	"May 28 2005"	"May 28 2005"	"May 28 2005"	"May 28 2005"	"May 28 2005"	"May 28 2005"	"May 28 2005"
!Sample_type	"RNA"	"RNA"	"RNA"	"RNA"	"RNA"	"RNA"	"RNA"	"RNA"	"RNA"	"RNA"	"RNA"
!Sample_channel_count	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"
!Sample_source_name_ch1	"spinal cord"	"spinal cord"	"spinal cord"	"spinal cord"	"spinal cord"	"spinal cord"	"spinal cord"	"spinal cord"	"spinal cord"	"spinal cord"	"spinal cord"
!Sample_organism_ch1	"Homo sapiens"	"Homo sapiens"	"Homo sapiens"	"Homo sapiens"	"Homo sapiens"	"Homo sapiens"	"Homo sapiens"	"Homo sapiens"	"Homo sapiens"	"Homo sapiens"	"Homo sapiens"
!Sample_molecule_ch1	"total RNA"	"total RNA"	"total RNA"	"total RNA"	"total RNA"	"total RNA"	"total RNA"	"total RNA"	"total RNA"	"total RNA"	"total RNA"
!Sample_taxid_ch1	"9606"	"9606"	"9606"	"9606"	"9606"	"9606"	"9606"	"9606"	"9606"	"9606"	"9606"
!Sample_description	"RNA isolated from post-mortem tissues"	"RNA isolated from post-mortem tissues"	"RNA isolated from post-mortem tissues"	"RNA isolated from post-mortem tissues"	"RNA isolated from post-mortem tissues"	"RNA isolated from post-mortem tissues"	"RNA isolated from post-mortem tissues"	"RNA isolated from post-mortem tissues"	"RNA isolated from post-mortem tissues"	"RNA isolated from post-mortem tissues"	"RNA isolated from post-mortem tissues"
!Sample_platform_id	"GPL80"	"GPL80"	"GPL80"	"GPL80"	"GPL80"	"GPL80"	"GPL80"	"GPL80"	"GPL80"	"GPL80"	"GPL80"
!Sample_contact_name	"Fernando,,Dangond"	"Fernando,,Dangond"	"Fernando,,Dangond"	"Fernando,,Dangond"	"Fernando,,Dangond"	"Fernando,,Dangond"	"Fernando,,Dangond"	"Fernando,,Dangond"	"Fernando,,Dangond"	"Fernando,,Dangond"	"Fernando,,Dangond"
!Sample_contact_email	"fdangond@rics.bwh.harvard.edu"	"fdangond@rics.bwh.harvard.edu"	"fdangond@rics.bwh.harvard.edu"	"fdangond@rics.bwh.harvard.edu"	"fdangond@rics.bwh.harvard.edu"	"fdangond@rics.bwh.harvard.edu"	"fdangond@rics.bwh.harvard.edu"	"fdangond@rics.bwh.harvard.edu"	"fdangond@rics.bwh.harvard.edu"	"fdangond@rics.bwh.harvard.edu"	"fdangond@rics.bwh.harvard.edu"
!Sample_contact_phone	"617-768-8597"	"617-768-8597"	"617-768-8597"	"617-768-8597"	"617-768-8597"	"617-768-8597"	"617-768-8597"	"617-768-8597"	"617-768-8597"	"617-768-8597"	"617-768-8597"
!Sample_contact_department	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "
!Sample_contact_institute	"Brigham and Women's Hospital Laboratories"	"Brigham and Women's Hospital Laboratories"	"Brigham and Women's Hospital Laboratories"	"Brigham and Women's Hospital Laboratories"	"Brigham and Women's Hospital Laboratories"	"Brigham and Women's Hospital Laboratories"	"Brigham and Women's Hospital Laboratories"	"Brigham and Women's Hospital Laboratories"	"Brigham and Women's Hospital Laboratories"	"Brigham and Women's Hospital Laboratories"	"Brigham and Women's Hospital Laboratories"
!Sample_contact_address	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "
!Sample_contact_city	"Cambridge"	"Cambridge"	"Cambridge"	"Cambridge"	"Cambridge"	"Cambridge"	"Cambridge"	"Cambridge"	"Cambridge"	"Cambridge"	"Cambridge"
!Sample_contact_state	"MA"	"MA"	"MA"	"MA"	"MA"	"MA"	"MA"	"MA"	"MA"	"MA"	"MA"
!Sample_contact_zip/postal_code	"02139"	"02139"	"02139"	"02139"	"02139"	"02139"	"02139"	"02139"	"02139"	"02139"	"02139"
!Sample_contact_country	"USA"	"USA"	"USA"	"USA"	"USA"	"USA"	"USA"	"USA"	"USA"	"USA"	"USA"
!Sample_supplementary_file	"NONE"	"NONE"	"NONE"	"NONE"	"NONE"	"NONE"	"NONE"	"NONE"	"NONE"	"NONE"	"NONE"
!Sample_data_row_count	"7070"	"7070"	"7070"	"7070"	"7070"	"7070"	"7070"	"7070"	"7070"	"7070"	"7070"
!series_matrix_table_begin
"ID_REF"	"GSM6826"	"GSM6827"	"GSM6828"	"GSM6829"	"GSM6830"	"GSM6831"	"GSM6832"	"GSM6833"	"GSM6834"	"GSM6835"	"GSM6836"
"U09716_s_at"	681	2975	713	1659	2288	1184	322	475	193	433	196
"U09759_at"	1032	1712	1373	1953	550	2708	685	886	227	894	1513
"U09770_at"	1854	20	816	3187	266	1490	20	661	20	32	828
"U09813_at"	3911	2675	6728	831	4513	13808	4449	5850	2605	4525	3477
"U09820_s_at"	1241	2045	3109	937	2392	1750	698	1363	1153	1273	901
"U09825_at"	2660	2209	2221	3135	1905	2526	1772	3205	2215	2611	3627
"U09848_at"	1875	2772	1707	3708	2171	2391	700	1296	827	1571	2208
"U09850_at"	2743	3373	2437	3445	1096	563	20	491	585	20	1580
"U09851_s_at"	90	20	203	20	20	774	335	20	1217	638	519
"U09860_at"	152	120	59	278	20	20	31	20	43	101	40
"U09877_at"	20	20	20	20	20	20	20	20	20	20	20
"U09937_rna1_s_at"	2353	5604	4246	7358	7100	4338	784	4555	1405	2533	20
"U09953_at"	26203	24072	19715	27451	37657	25681	14819	23278	17173	23206	28132
"U10099_s_at"	20	20	20	1796	20	55	174	616	357	929	1174
"U10117_at"	661	2422	1001	2130	832	1330	20	927	214	347	536
"U10323_at"	2409	2964	7383	3720	3475	3854	6745	2688	7526	4968	3180
"U10324_at"	20	20	20	20	20	20	311	20	20	20	20
"U10362_at"	20	20	20	20	20	20	20	1388	20	20	20
"U10439_at"	3774	1125	5857	20	2603	4808	3485	5583	4021	4577	1346
"U10473_s_at"	147	697	25	700	20	20	20	513	262	20	20
"U10485_at"	20	20	181	20	20	20	169	20	137	212	20
"U10492_at"	648	7657	1346	1771	1529	574	378	698	733	571	750
"U10550_at"	470	20	468	939	1411	1153	695	587	135	413	267
"U10685_at"	511	2468	20	1061	242	589	20	20	421	20	442
"U10686_at"	2256	4699	2734	812	3812	2337	470	1059	470	1316	1955
"U10687_s_at"	534	20	864	20	20	1373	364	173	393	305	276
"U10689_f_at"	611	20	20	251	20	386	184	343	117	172	20
"U10690_f_at"	800	20	915	873	932	833	160	263	335	226	1122
"U10693_at"	20	120	20	488	20	20	20	20	20	20	24
"U10868_at"	227	2444	233	466	2404	1607	1508	2637	800	1642	2693
"U10886_at"	203	126	20	20	394	181	24	182	20	92	247
"U10991_at"	20	3298	2014	20	2738	2290	20	825	1798	484	20
"U11036_at"	20	20	20	20	20	20	20	20	20	20	20
"U11037_at"	499	3348	1267	20	470	20	156	921	112	399	142
"U11090_at"	4916	6484	3227	9379	8785	4969	1386	1457	3231	2468	3167
"U11287_at"	20	20	20	20	20	20	20	20	20	20	20
"U11292_at"	3043	2473	1061	3002	2744	1911	202	718	859	454	332
"U11313_at"	54	312	612	20	20	95	16	565	232	341	236
"U11690_at"	168	1035	20	20	20	257	293	165	341	367	20
"U11701_at"	20	20	20	20	90	20	15	20	20	20	20
"U11717_s_at"	20	20	20	20	20	20	20	20	20	20	20
"U11732_at"	20	20	125	433	501	539	20	20	320	20	20
"U11791_at"	1199	4617	1382	1373	1667	1777	803	553	669	1014	1054
"U11821_s_at"	32	2047	545	346	20	144	162	20	20	45	20
"U11861_at"	6127	15996	9569	9687	10874	10978	7680	9315	4922	7168	11206
"U11862_s_at"	20	20	20	337	20	20	20	20	62	20	20
"U11863_at"	20	20	20	20	20	20	20	20	20	20	20
"U11870_rna1_at"	20	20	266	1533	508	265	130	20	20	20	20
"U11872_at"	2307	378	2351	5360	2580	1370	1714	2627	779	1649	3284
"U11875_s_at"	1446	3495	781	2211	538	2225	241	20	258	825	230
"U11877_at"	20	20	20	20	20	20	20	332	20	20	20
"U11878_at"	184	20	240	928	20	20	92	214	210	154	20
"U12139_at"	20	4720	4870	20	6181	4468	2741	1540	2186	1776	3803
"U12140_at"	667	20	494	699	963	106	137	205	429	185	803
"U12255_at"	5128	13790	8870	8548	10389	7749	6039	14608	4820	7404	7250
"U12259_cds2_s_at"	20	20	20	20	20	20	20	20	20	20	20
"U12387_s_at"	300	2128	160	474	1738	885	539	700	686	467	424
"U12404_at"	21092	17099	15681	18741	24961	19809	16947	21207	12127	20135	14165
"U12424_s_at"	20	20	20	20	20	20	20	20	20	21	309
"U12465_at"	24774	19676	20322	31125	20862	23576	24071	33786	18866	32416	39014
"U12471_cds1_at"	138	455	1000	20	20	1250	969	332	460	333	617
"U12535_at"	252	20	321	20	20	20	448	228	214	345	130
"U12595_at"	2160	130	20	872	20	1163	1831	1624	801	1348	1240
"U12622_at"	746	2400	1601	926	49	1136	681	636	1004	609	541
"U12707_s_at"	20	2159	4803	853	3553	2067	1806	4720	2522	3300	3955
"U12767_at"	643	20	487	1008	0	197	53	80	402	87	41
"U12775_at"	737	690	538	110	817	1094	190	119	637	115	899
"U12778_at"	211	973	115	411	20	76	211	20	31	0	86
"U12779_at"	1871	5500	6171	5596	5032	10003	3665	3818	4837	2777	6009
"U12897_at"	37	1085	320	20	20	1854	438	176	245	236	20
"U12978_at"	20	20	20	20	21	20	445	20	355	332	308
"U13021_s_at"	20	20	20	20	20	20	20	20	20	20	20
"U13022_at"	1513	20	1281	3116	675	653	9	415	443	356	743
"U13044_at"	423	2567	602	231	580	525	222	20	67	100	275
"U13045_at"	396	2358	20	587	825	48	249	20	107	174	29
"U13061_rna1_at"	372	2633	20	20	1284	340	20	79	20	134	224
"U13219_at"	1164	2347	47	236	1380	1260	371	757	981	158	136
"U13220_at"	1440	1955	2	2548	3909	1133	13	132	283	20	202
"U13369_at"	20	20	20	20	20	20	20	1022	229	20	20
"U13395_at"	989	1880	1672	2006	1535	2553	856	1059	880	1611	2360
"U13616_at"	1234	956	987	1361	2255	2167	419	381	650	1000	450
"U13666_at"	174	1494	1401	624	1634	1119	392	538	1034	722	1224
"U13680_at"	20	45	20	20	20	816	86	20	20	20	290
"U13695_at"	374	20	748	423	2012	1169	323	340	450	650	602
"U13696_s_at"	20	20	20	20	20	20	32	20	471	4	172
"U13706_at"	2687	3573	1467	3052	296	1216	248	699	97	451	287
"U13737_at"	1580	2146	1051	2374	445	20	513	467	1179	330	13
"U13896_at"	20	1076	284	20	313	232	20	9	20	20	470
"U13913_s_at"	20	20	20	20	70	20	26	20	20	54	20
"U13948_at"	256	404	673	580	20	115	27	700	382	70	20
"U13991_at"	5601	2068	2810	2318	1575	4043	3413	6205	3004	6153	4909
"U14187_at"	2358	10920	4281	1934	5143	3947	1388	1744	3271	1428	1626
"U14193_at"	1716	1097	1805	1248	2008	2898	2031	1504	1559	1974	1637
"U14383_at"	816	827	871	847	927	774	599	635	779	877	813
"U14391_at"	3761	85	2592	787	1481	2185	1656	2713	1374	2140	3027
"U14394_at"	3479	13307	8081	3304	9364	6079	6074	7690	8331	10091	5542
"U14407_at"	70	20	20	300	287	449	68	34	20	121	131
"U14417_at"	2640	2865	5718	1332	280	3473	2630	3350	3250	3471	3129
"U14518_at"	325	620	349	121	20	330	20	77	349	20	20
"U14528_at"	118	341	20	20	399	160	19	81	509	179	420
"U14550_at"	20	4834	497	224	1336	1499	883	1956	20	301	712
"U14575_at"	1385	2260	1180	876	852	1371	1244	970	703	812	819
"U14577_s_at"	20	20	20	20	20	20	240	20	20	20	20
"U14588_at"	2789	5212	911	5234	5447	3286	1542	3065	1523	782	960
"U14603_at"	22468	9898	15190	30900	29085	16969	9920	21270	22619	16461	22964
"U14747_at"	557	1244	896	928	1091	3726	504	183	444	143	295
"U14910_at"	979	20	40	2467	20	20	186	583	1093	38	20
"U14968_at"	34446	57945	31783	26583	46341	27470	44361	43765	33730	30623	31936
"U14969_at"	55175	120638	44303	38863	85382	55981	36570	61776	34836	54158	122837
"U14970_at"	16673	59003	28597	11288	41722	34996	22874	32828	23039	42903	52198
"U14971_at"	20858	22829	14691	19297	24688	14692	15487	34458	13026	23145	41192
"U14972_at"	18594	37355	21278	17098	30847	21268	20814	32313	22123	32005	39839
"U14973_at"	69405	70260	34663	92809	76126	52548	29267	51612	32613	55943	95941
"U15008_at"	9902	27993	8283	11919	22219	13321	13217	17424	7644	18567	27828
"U15009_at"	379	1151	1020	20	973	876	892	290	889	664	544
"U15085_at"	1978	9643	8169	5435	6234	4466	6183	12472	3004	6814	5577
"U15128_at"	20	20	385	20	20	440	67	346	285	197	197
"U15131_at"	1384	578	1679	20	1556	1462	2346	2476	791	4897	3256
"U15172_at"	3257	2780	2946	3779	6174	2727	1411	1508	1179	1650	2517
"U15173_at"	652	1431	940	1633	106	290	249	799	483	366	325
"U15174_at"	46	2140	1273	1640	20	1833	943	1298	1160	797	244
"U15177_at"	2542	5150	5809	2091	3684	3106	1980	1716	2522	2321	2423
"U15197_at"	626	20	20	20	20	20	20	80	20	20	20
"U15306_at"	20	20	20	20	20	20	20	126	692	20	198
"U15422_cds2_at"	20	20	20	20	20	20	20	20	20	20	20
"U15460_at"	20	20	20	20	20	20	20	20	20	20	20
"U15552_at"	1140	803	870	16	867	1178	599	497	872	1004	352
"U15555_at"	20	784	20	20	20	20	20	20	70	20	20
"U15590_at"	20	103	20	20	20	20	20	63	20	20	65
"U15637_s_at"	1831	6299	2353	4449	3183	1807	921	1119	1292	1187	2376
"U15641_s_at"	20	20	20	20	20	20	47	20	8	20	20
"U15642_s_at"	200	360	670	601	982	163	126	82	376	224	394
"U15655_at"	412	20	2663	20	1024	318	2244	2243	1129	2530	2749
"U15782_at"	1836	429	1436	2085	1211	1639	1011	1201	912	991	685
"U15932_at"	1275	20	192	20	1597	522	106	837	480	271	20
"U16031_at"	20	496	124	20	20	20	17	473	20	20	20
"U16120_s_at"	123	645	20	20	285	74	66	20	20	20	20
"U16126_at"	20	20	20	20	20	20	20	20	20	20	20
"U16127_at"	2049	1430	1496	3568	1492	1076	1206	1275	2342	1280	1257
"U16129_at"	20	20	631	288	344	549	32	577	20	232	20
"U16258_at"	425	20	845	37	20	326	20	20	20	78	20
"U16261_at"	109	697	20	20	20	20	25	36	20	20	20
"U16282_at"	1621	3586	2914	2950	1682	1617	946	1446	1050	1800	1444
"U16296_at"	1590	4895	1049	4455	1775	1847	208	1489	972	680	1532
"U16306_at"	1183	20	2388	697	510	571	431	1115	43	887	779
"U16307_at"	20	20	11	20	20	326	12	142	20	20	209
"U16660_at"	2138	20	1908	20	717	2861	2148	2068	2347	2562	2985
"U16720_rna1_s_at"	806	20	299	615	20	20	434	653	677	119	870
"U16799_s_at"	15231	11068	10643	3265	16427	27440	6316	4172	7835	6169	7685
"U16811_s_at"	20	20	20	20	20	20	101	20	279	88	95
"U16812_s_at"	892	5494	1858	1640	1201	564	520	854	559	843	1344
"U16861_at"	20	20	899	758	352	20	20	241	1507	20	379
"U16954_at"	1893	1864	1680	9	3439	11623	4154	1467	1687	1864	1584
"U16997_at"	1514	20	527	1179	20	103	20	20	793	383	790
"U17032_at"	20	1469	20	20	124	128	3	127	336	19	134
"U17033_at"	20	1092	55	20	20	20	20	20	20	20	164
"U17034_at"	20	20	20	566	20	117	20	20	20	38	20
"U17077_at"	20	20	479	1557	1614	20	0	192	1682	20	20
"U17163_at"	1404	3157	2122	1004	1621	958	611	608	342	611	304
"U17195_at"	478	20	1427	861	627	913	342	35	238	114	64
"U17280_at"	20	20	20	20	225	20	20	20	20	20	20
"U17327_at"	1587	5001	1712	4166	6693	1779	108	611	1327	305	551
"U17418_at"	1690	2605	455	2094	18	845	751	956	656	371	1136
"U17566_at"	541	20	20	1395	566	20	20	31	20	20	20
"U17579_rna1_at"	517	1491	549	2760	1545	1076	767	423	498	654	778
"U17714_at"	1005	43	612	1191	1989	854	926	606	1083	1029	1339
"U17743_s_at"	21	20	269	20	659	1078	71	20	195	32	194
"U17760_rna1_at"	56	2591	20	20	20	20	20	566	20	20	20
"U17838_at"	2492	1077	2180	3837	1106	2199	666	49	20	975	1706
"U17886_at"	830	3760	2155	687	2139	3254	2245	1688	1548	1490	759
"U17894_at"	5078	8323	5536	8700	8866	4966	1842	2809	3796	2950	4749
"U17969_at"	20	4658	20	725	20	583	562	2116	20	88	711
"U17977_at"	20	20	20	20	20	20	20	20	20	20	20
"U17989_at"	452	152	372	441	358	284	187	15	312	260	128
"U18004_at"	23	20	20	401	20	20	20	39	48	20	20
"U18009_at"	7071	3053	3228	9011	3291	1861	1401	5699	1235	2897	4220
"U18018_at"	3256	458	867	5721	682	2789	409	1026	20	44	974
"U18062_at"	1061	896	721	1244	1221	634	546	981	373	995	810
"U18088_s_at"	20	20	20	20	20	20	20	20	348	20	20
"U18235_at"	172	20	2981	20	20	20	20	20	20	77	181
"U18237_at"	20	1446	697	1231	1095	779	20	232	226	837	20
"U18242_at"	2982	1376	319	3366	1526	2519	1083	1561	1226	1620	2991
"U18244_at"	20	20	20	20	20	20	20	20	20	20	20
"U18259_at"	144	20	1005	196	20	386	20	62	20	20	20
"U18271_cds1_at"	20	1309	20	38	20	382	80	147	44	20	20
"U18271_cds3_s_at"	328	20	127	654	109	20	38	180	169	369	20
"U18288_at"	1230	1057	658	1998	736	522	101	215	166	175	652
"U18291_at"	246	1404	599	1395	1441	1704	738	414	714	922	328
"U18297_s_at"	20	20	20	460	20	20	20	20	20	20	20
"U18300_at"	1005	2736	1762	1920	2823	2179	1448	1479	1495	1175	1327
"U18321_at"	20	403	259	20	20	245	395	20	55	52	115
"U18383_s_at"	20	20	20	20	20	20	20	20	20	20	20
"U18422_at"	20	20	20	20	20	20	181	20	20	20	94
"U18467_at"	606	1115	297	348	20	20	80	268	142	21	215
"U18543_at"	529	840	495	802	484	554	211	151	28	231	20
"U18548_at"	3580	4626	3560	3937	6159	2067	1616	2820	453	1354	3278
"U18549_at"	252	20	188	866	846	87	63	263	118	199	480
"U18550_at"	20	20	20	20	20	20	20	188	50	20	20
"U18671_rna1_at"	350	305	883	5613	1100	20	20	502	595	20	20
"U18914_at"	485	2292	229	715	346	255	20	66	140	6	69
"U18919_at"	20	20	20	20	20	20	11	367	20	20	20
"U18932_at"	1404	20	1029	920	252	1623	82	1172	1153	1843	1505
"U18934_at"	12761	20	1609	11198	2493	1019	1646	1802	1834	2982	4257
"U18937_at"	840	1812	1591	659	1193	1408	866	482	975	587	983
"U18985_at"	31	20	20	423	488	20	20	20	102	13	20
"U18991_at"	20	245	20	20	20	20	20	51	20	20	20
"U19107_rna1_at"	204	434	367	872	1355	697	20	20	466	20	20
"U19142_at"	41	20	20	476	546	20	20	361	90	20	60
"U19147_s_at"	438	20	20	855	20	112	39	219	20	119	20
"U19180_at"	205	693	20	546	860	21	68	20	20	20	46
"U19247_rna1_s_at"	2343	90	1455	374	1719	1478	1317	1652	774	2246	648
"U19251_s_at"	739	436	755	119	609	475	25	454	114	200	365
"U19252_s_at"	20	20	20	999	20	86	205	20	150	228	319
"U19261_at"	1579	5363	2529	4252	5871	2789	1298	1104	3318	1575	3460
"U19345_at"	526	3450	852	1837	1788	610	213	899	835	662	956
"U19487_at"	155	20	20	20	75	303	20	121	115	20	39
"U19495_s_at"	26	466	514	338	689	579	780	746	228	756	181
"U19517_at"	20	20	20	20	20	20	20	20	20	20	20
"U19523_at"	20	590	20	20	20	20	27	72	144	16	20
"U19557_s_at"	564	690	1103	975	181	1021	295	448	498	339	710
"U19713_s_at"	1325	7770	3554	2454	2031	1013	2352	3954	1046	3303	702
"U19718_at"	20	20	20	20	20	20	329	329	20	20	20
"U19765_at"	325	20	562	266	358	96	382	312	168	399	173
"U19796_at"	6365	3506	1428	10893	3666	3131	747	870	2850	1779	2747
"U19878_at"	20	20	20	26	20	67	20	20	231	20	20
"U19906_at"	230	1138	192	1084	388	291	150	184	20	57	361
"U19948_at"	3139	4488	1804	4696	3195	2884	1291	1015	1959	1515	3477
"U19977_at"	1591	2973	2229	2902	2445	1873	1148	1049	2071	1449	1989
"U20158_at"	621	1680	652	727	184	102	375	682	484	314	204
"U20230_at"	20	20	20	20	20	20	20	20	20	20	20
"U20240_at"	20	20	20	20	48	54	123	740	20	20	48
"U20285_at"	5968	6779	7200	8386	6705	8817	4218	4424	3349	5358	5678
"U20325_at"	3790	2755	2992	4468	4493	5850	2510	2401	3005	1669	1811
"U20350_at"	2609	3739	6965	689	1623	1366	3292	744	2096	1096	1919
"U20362_at"	20	323	20	20	20	20	39	20	70	20	20
"U20391_rna6_at"	20	20	20	20	20	20	686	849	974	353	20
"U20428_at"	114	1571	340	20	1710	779	212	20	768	357	686
"U20499_at"	4583	1822	1897	9095	4472	3333	311	1030	190	1557	2690
"U20530_at"	1173	20	20	1467	1628	1079	272	599	34	20	129
"U20536_s_at"	20	20	282	544	20	20	20	20	80	20	2
"U20582_at"	1207	6953	1207	2980	1201	1761	247	632	740	459	676
"U20647_at"	629	2318	1468	20	4444	1400	1094	448	2285	1167	375
"U20648_at"	20	20	91	20	616	20	43	20	27	20	20
"U20657_at"	1464	3524	2284	1460	1214	1524	906	2238	654	750	1104
"U20734_s_at"	815	20	1607	20	1876	194	1683	6242	3938	3272	652
"U20758_rna1_at"	26266	17200	12691	10471	16353	12058	15416	6009	15731	5306	5327
"U20759_s_at"	20	20	20	20	20	20	20	20	20	20	20
"U20760_at"	414	4235	547	20	20	231	74	529	252	436	173
"U20816_s_at"	20	809	20	20	20	20	20	20	20	20	20
"U20860_at"	20	1121	20	20	20	20	20	20	20	20	20
"U20908_at"	4021	10426	2808	9682	2854	2518	1244	2057	4311	2853	4917
"U20938_at"	243	676	407	371	20	514	583	1130	305	739	134
"U20979_at"	1263	169	1396	1673	1705	1667	110	297	549	355	1680
"U20980_at"	20	20	20	20	20	20	20	20	20	20	20
"U20998_at"	5238	819	4717	3447	2520	5163	4868	4293	3100	5626	5888
"U21049_at"	20	20	119	490	1256	598	20	20	318	20	20
"U21051_rna1_at"	191	20	14	23	20	20	236	440	1362	209	640
"U21090_at"	127	20	127	20	20	20	1238	1646	811	2048	1566
"U21128_at"	72	112	20	20	482	435	174	451	430	121	20
"U21551_at"	574	1113	129	588	1860	1161	199	750	20	475	792
"U21556_at"	564	20	580	20	719	20	335	241	1158	153	1147
"U21689_at"	20	20	20	20	20	20	20	20	20	20	20
"U21858_at"	888	1924	430	1536	1065	1322	653	460	555	482	651
"U21931_at"	1165	5436	3750	4511	4811	2938	1730	7672	3541	1964	1357
"U21936_at"	246	2586	164	20	691	110	203	103	196	81	478
"U21943_at"	282	1122	434	20	837	239	20	199	469	168	20
"U22028_at"	20	20	1543	20	20	761	19	20	20	20	20
"U22028_r_at"	491	4694	702	147	514	1173	694	576	1797	573	199
"U22029_f_at"	20	20	705	413	891	20	454	98	20	179	317
"U22055_at"	2625	6244	5722	219	3192	3361	5586	7879	4658	7079	11499
"U22178_s_at"	20	20	441	128	20	20	196	45	308	174	493
"U22233_at"	20	2768	40	378	116	375	20	111	20	20	126
"U22314_s_at"	294	2140	20	20	20	20	20	20	313	20	29
"U22322_s_at"	175	1557	46	20	20	20	39	20	46	39	20
"U22376_cds2_s_at"	136	659	20	20	20	56	20	20	20	20	20
"U22377_at"	161	2576	191	405	20	525	122	90	281	98	255
"U22398_at"	6137	462	923	9062	1879	1561	1650	851	1287	1951	5613
"U22431_s_at"	890	4207	1188	1107	1268	372	1405	1688	315	1188	1040
"U22526_at"	698	20	564	1858	7	365	30	350	296	20	20
"U22662_at"	20	20	20	20	20	20	20	62	43	20	20
"U22680_at"	46	67	20	20	20	20	41	20	20	20	194
"U22815_at"	340	959	21	20	20	20	221	252	20	20	215
"U22816_at"	108	20	20	575	241	200	67	64	47	57	20
"U22897_at"	2480	1387	890	2287	1717	2218	711	1598	972	1076	694
"U22961_s_at"	344	2846	20	426	843	985	147	159	227	203	20
"U22963_at"	823	2092	2311	958	1441	1577	1148	1028	1726	1382	970
"U22970_rna1_s_at"	7197	20	20	20	17	20	20	919	358	20	4247
"U23028_at"	842	3350	2106	1143	1409	645	292	524	715	55	583
"U23070_at"	1351	690	323	726	1178	522	1235	535	1161	874	293
"U23143_at"	1522	1385	1461	171	1787	760	1007	1159	1062	804	1253
"U23430_s_at"	460	1310	20	20	20	197	286	20	1564	245	1662
"U23435_s_at"	167	20	989	1199	475	94	194	493	56	331	448
"U23736_s_at"	20	20	20	20	20	20	20	20	20	19	20
"U23752_at"	82	20	20	20	20	20	20	31	20	20	20
"U23803_at"	1526	4595	20	20	5203	1846	832	1504	75	255	2229
"U23850_s_at"	209	20	1006	963	20	315	83	313	427	568	286
"U23852_s_at"	967	3820	1043	408	20	1829	725	1906	813	1175	1418
"U23942_at"	1938	2469	718	1902	2880	5176	906	679	677	1359	2337
"U23946_at"	695	5917	1361	20	257	153	282	160	20	364	722
"U24056_s_at"	1349	20	2337	4635	2596	827	1143	369	1383	1042	1235
"U24105_at"	8759	6913	7603	9898	10363	14640	4231	8480	6554	10807	7546
"U24152_at"	2170	3699	1883	2803	4357	2503	1170	1066	663	1476	1673
"U24153_at"	20	20	20	20	20	951	64	20	20	20	100
"U24166_at"	5650	3967	2573	5574	3593	2089	1753	3047	438	3074	3712
"U24169_at"	20	20	20	20	20	20	767	195	20	20	20
